"","id","status_group"
"29090",67919,"functional"
"29091",49127,"functional"
"29092",22595,"non functional"
"29093",6016,"functional"
"29094",4443,"functional"
"29095",14232,"functional"
"29096",61929,"non functional"
"29097",49789,"functional"
"29098",45177,"functional"
"29099",11215,"functional"
"29100",24402,"functional"
"29101",2773,"functional"
"29102",8082,"functional"
"29103",28187,"functional"
"29104",21816,"non functional"
"29105",1262,"functional"
"29106",59246,"non functional"
"29107",61198,"functional"
"29108",68309,"non functional"
"29109",8622,"functional"
"29110",5715,"non functional"
"29111",16009,"non functional"
"29112",9654,"non functional"
"29113",67579,"non functional"
"29114",3603,"non functional"
"29115",47069,"functional"
"29116",45371,"non functional"
"29117",9516,"functional"
"29118",25031,"functional"
"29119",12948,"non functional"
"29120",52548,"functional"
"29121",53641,"functional"
"29122",17354,"functional"
"29123",61289,"non functional"
"29124",45202,"functional"
"29125",41207,"non functional"
"29126",42351,"functional"
"29127",51038,"non functional"
"29128",33298,"non functional"
"29129",69323,"non functional"
"29130",41324,"non functional"
"29131",64138,"functional"
"29132",33624,"non functional"
"29133",17805,"non functional"
"29134",36371,"functional"
"29135",728,"functional"
"29136",4117,"non functional"
"29137",65081,"functional"
"29138",8491,"functional"
"29139",9926,"functional"
"29140",1145,"functional"
"29141",69955,"functional"
"29142",73539,"functional"
"29143",11200,"functional"
"29144",33520,"functional"
"29145",42109,"non functional"
"29146",66944,"non functional"
"29147",41594,"non functional"
"29148",19213,"functional"
"29149",46721,"functional"
"29150",16885,"non functional"
"29151",68032,"functional"
"29152",12178,"non functional"
"29153",50246,"functional"
"29154",64734,"functional needs repair"
"29155",8873,"functional"
"29156",17212,"non functional"
"29157",32315,"functional"
"29158",25265,"functional needs repair"
"29159",14627,"functional"
"29160",41105,"functional"
"29161",13217,"functional"
"29162",3763,"non functional"
"29163",42625,"functional"
"29164",17379,"functional"
"29165",65639,"non functional"
"29166",13607,"functional needs repair"
"29167",38422,"functional"
"29168",71427,"functional"
"29169",31338,"functional"
"29170",3674,"functional"
"29171",72284,"functional needs repair"
"29172",8512,"non functional"
"29173",27763,"functional"
"29174",29583,"functional"
"29175",27044,"functional"
"29176",35330,"functional"
"29177",21227,"functional"
"29178",7292,"functional"
"29179",55535,"non functional"
"29180",55428,"functional"
"29181",33673,"functional"
"29182",50817,"functional"
"29183",6874,"functional"
"29184",36122,"non functional"
"29185",54803,"functional needs repair"
"29186",65918,"functional"
"29187",67816,"functional"
"29188",46903,"non functional"
"29189",72720,"functional"
"29190",41395,"functional needs repair"
"29191",49993,"non functional"
"29192",17014,"functional"
"29193",14877,"functional needs repair"
"29194",41434,"functional"
"29195",14978,"non functional"
"29196",53686,"non functional"
"29197",53270,"non functional"
"29198",71326,"functional"
"29199",36863,"functional"
"29200",18177,"functional"
"29201",15985,"functional"
"29202",66932,"non functional"
"29203",63223,"functional"
"29204",16276,"functional"
"29205",54657,"functional"
"29206",62798,"non functional"
"29207",2130,"functional"
"29208",7904,"non functional"
"29209",14320,"non functional"
"29210",65323,"functional needs repair"
"29211",50006,"functional"
"29212",41176,"functional"
"29213",29778,"functional needs repair"
"29214",51064,"non functional"
"29215",13901,"non functional"
"29216",23696,"functional"
"29217",52008,"functional"
"29218",50140,"functional"
"29219",37975,"non functional"
"29220",11334,"functional"
"29221",71921,"non functional"
"29222",31571,"functional"
"29223",41516,"functional"
"29224",44338,"functional"
"29225",30011,"functional"
"29226",13064,"functional"
"29227",5691,"functional"
"29228",60630,"non functional"
"29229",4381,"non functional"
"29230",3669,"functional"
"29231",69427,"non functional"
"29232",2977,"functional needs repair"
"29233",4531,"non functional"
"29234",23611,"non functional"
"29235",27959,"non functional"
"29236",64111,"functional"
"29237",17340,"functional"
"29238",4787,"functional"
"29239",18237,"functional"
"29240",69489,"functional needs repair"
"29241",42039,"functional"
"29242",9488,"functional"
"29243",36679,"functional"
"29244",15006,"functional"
"29245",69148,"functional needs repair"
"29246",31181,"non functional"
"29247",34956,"non functional"
"29248",67644,"non functional"
"29249",16621,"non functional"
"29250",68351,"functional"
"29251",20604,"non functional"
"29252",57032,"non functional"
"29253",13691,"functional"
"29254",51462,"non functional"
"29255",14876,"functional"
"29256",60874,"functional"
"29257",25491,"functional"
"29258",66493,"functional"
"29259",53243,"non functional"
"29260",69238,"functional"
"29261",66090,"functional"
"29262",14441,"non functional"
"29263",45197,"non functional"
"29264",38190,"functional"
"29265",46149,"non functional"
"29266",20342,"functional needs repair"
"29267",69581,"non functional"
"29268",11078,"functional"
"29269",1240,"non functional"
"29270",33682,"non functional"
"29271",35605,"functional"
"29272",32353,"functional"
"29273",70853,"non functional"
"29274",3174,"non functional"
"29275",53100,"functional"
"29276",13499,"non functional"
"29277",55627,"functional"
"29278",2897,"non functional"
"29279",13680,"non functional"
"29280",1728,"functional"
"29281",14522,"functional"
"29282",64313,"functional needs repair"
"29283",30690,"functional needs repair"
"29284",53626,"functional"
"29285",31413,"non functional"
"29286",34503,"non functional"
"29287",23930,"functional"
"29288",52266,"functional"
"29289",14722,"functional"
"29290",44732,"functional needs repair"
"29291",33296,"functional"
"29292",35024,"functional"
"29293",38393,"functional"
"29294",63066,"functional"
"29295",34343,"functional"
"29296",17288,"non functional"
"29297",8883,"functional needs repair"
"29298",3114,"functional"
"29299",48560,"functional"
"29300",29834,"functional"
"29301",70514,"functional"
"29302",13218,"functional"
"29303",68393,"functional"
"29304",26061,"functional needs repair"
"29305",42146,"functional"
"29306",4329,"non functional"
"29307",44946,"functional"
"29308",16638,"functional"
"29309",6439,"functional"
"29310",16423,"functional needs repair"
"29311",9132,"non functional"
"29312",16500,"non functional"
"29313",73503,"functional"
"29314",23157,"functional"
"29315",65375,"functional"
"29316",43250,"functional needs repair"
"29317",13091,"functional"
"29318",52906,"functional"
"29319",10514,"non functional"
"29320",26528,"functional needs repair"
"29321",20131,"functional"
"29322",16136,"functional"
"29323",6449,"functional needs repair"
"29324",60668,"functional"
"29325",57961,"non functional"
"29326",53222,"non functional"
"29327",11035,"non functional"
"29328",7365,"functional"
"29329",63047,"non functional"
"29330",56647,"functional"
"29331",52185,"non functional"
"29332",69808,"non functional"
"29333",11750,"functional"
"29334",73874,"non functional"
"29335",63637,"functional"
"29336",1598,"functional"
"29337",42529,"functional needs repair"
"29338",50829,"functional"
"29339",32514,"non functional"
"29340",26525,"functional"
"29341",22002,"non functional"
"29342",67746,"non functional"
"29343",48530,"functional"
"29344",36378,"functional"
"29345",28537,"non functional"
"29346",34947,"non functional"
"29347",23216,"non functional"
"29348",73765,"non functional"
"29349",70087,"non functional"
"29350",72017,"functional"
"29351",2245,"non functional"
"29352",69935,"functional"
"29353",73855,"functional"
"29354",17630,"functional"
"29355",41555,"functional"
"29356",56374,"functional"
"29357",42223,"functional"
"29358",67246,"functional"
"29359",1626,"functional"
"29360",71657,"functional"
"29361",34270,"non functional"
"29362",57419,"functional"
"29363",34182,"non functional"
"29364",51391,"non functional"
"29365",6611,"non functional"
"29366",17663,"functional"
"29367",10829,"functional"
"29368",28980,"non functional"
"29369",15978,"functional needs repair"
"29370",12612,"functional"
"29371",13405,"non functional"
"29372",4606,"non functional"
"29373",34440,"non functional"
"29374",37236,"functional"
"29375",46392,"functional"
"29376",8397,"non functional"
"29377",49826,"functional"
"29378",53266,"non functional"
"29379",4445,"functional"
"29380",35581,"functional"
"29381",44436,"non functional"
"29382",51650,"non functional"
"29383",43955,"non functional"
"29384",64493,"functional"
"29385",26625,"functional"
"29386",34001,"non functional"
"29387",56986,"non functional"
"29388",72923,"functional"
"29389",23864,"non functional"
"29390",39806,"functional needs repair"
"29391",24504,"functional"
"29392",57988,"functional"
"29393",62253,"functional needs repair"
"29394",44994,"non functional"
"29395",43900,"functional"
"29396",27030,"functional"
"29397",52284,"functional"
"29398",54158,"functional"
"29399",55462,"non functional"
"29400",21377,"non functional"
"29401",24674,"functional"
"29402",25379,"functional"
"29403",19115,"functional"
"29404",2329,"functional"
"29405",28280,"non functional"
"29406",62424,"functional"
"29407",11926,"functional"
"29408",39414,"functional needs repair"
"29409",54210,"functional"
"29410",59252,"non functional"
"29411",8346,"non functional"
"29412",45433,"functional"
"29413",37781,"non functional"
"29414",67695,"functional"
"29415",52865,"functional"
"29416",59815,"functional"
"29417",71016,"functional"
"29418",34192,"functional"
"29419",43827,"functional needs repair"
"29420",13915,"functional"
"29421",72292,"non functional"
"29422",8989,"functional"
"29423",10137,"non functional"
"29424",70001,"functional"
"29425",10803,"functional"
"29426",37536,"functional"
"29427",30837,"functional"
"29428",13705,"non functional"
"29429",4971,"functional"
"29430",31828,"non functional"
"29431",30315,"functional"
"29432",28261,"functional"
"29433",60980,"functional needs repair"
"29434",45183,"functional"
"29435",3576,"functional"
"29436",51493,"non functional"
"29437",13515,"functional"
"29438",29405,"non functional"
"29439",51606,"functional needs repair"
"29440",34486,"functional"
"29441",48617,"functional"
"29442",788,"non functional"
"29443",67410,"non functional"
"29444",56926,"functional"
"29445",53692,"functional"
"29446",62451,"functional"
"29447",66223,"functional needs repair"
"29448",8456,"functional"
"29449",2575,"non functional"
"29450",58342,"functional"
"29451",70148,"functional"
"29452",6007,"functional"
"29453",59929,"non functional"
"29454",67531,"functional"
"29455",50284,"functional needs repair"
"29456",38185,"non functional"
"29457",39094,"functional"
"29458",14891,"functional"
"29459",20717,"non functional"
"29460",3263,"functional"
"29461",68029,"functional"
"29462",53247,"functional"
"29463",56125,"non functional"
"29464",72189,"functional"
"29465",67295,"functional"
"29466",16668,"non functional"
"29467",43813,"non functional"
"29468",46765,"functional"
"29469",24571,"functional"
"29470",17016,"functional needs repair"
"29471",74089,"functional"
"29472",61710,"functional"
"29473",42957,"functional needs repair"
"29474",8,"non functional"
"29475",2729,"functional"
"29476",9836,"non functional"
"29477",14071,"functional"
"29478",20425,"functional"
"29479",58926,"functional"
"29480",9575,"functional"
"29481",69944,"non functional"
"29482",47347,"non functional"
"29483",266,"functional"
"29484",52545,"non functional"
"29485",37667,"functional needs repair"
"29486",2754,"non functional"
"29487",50808,"non functional"
"29488",49981,"functional"
"29489",8412,"non functional"
"29490",3203,"non functional"
"29491",64036,"non functional"
"29492",69103,"non functional"
"29493",3813,"non functional"
"29494",61058,"functional"
"29495",41755,"functional"
"29496",32135,"functional needs repair"
"29497",23460,"functional needs repair"
"29498",56980,"non functional"
"29499",6908,"functional"
"29500",27575,"non functional"
"29501",18902,"non functional"
"29502",71170,"functional"
"29503",41802,"functional"
"29504",21085,"functional"
"29505",8598,"non functional"
"29506",20229,"functional"
"29507",67796,"non functional"
"29508",1204,"non functional"
"29509",66578,"functional"
"29510",68975,"non functional"
"29511",71405,"non functional"
"29512",12719,"functional"
"29513",15197,"functional"
"29514",45418,"functional"
"29515",20204,"non functional"
"29516",50417,"non functional"
"29517",20121,"functional"
